date,v1,longtermdebt,totalshareholderequity,netincome,grossprofit,cap_rate,assets,NOI,cashonhand,debttoequityratio,revenue,totalliabilities,ebitda,eps,cpi
2021-11-29,23.840,6.531,9.725,0.072,0.317,0.008,18.435,0.143,0.596,0.894,0.516,8.709,0.295,,1.781
2021-11-30,23.360,6.518,9.730,0.072,0.317,0.008,18.439,0.143,0.596,0.894,0.517,8.709,0.295,,1.785
2021-12-01,23.000,6.505,9.735,0.072,0.317,0.008,18.444,0.143,0.597,0.893,0.517,8.708,0.295,,1.788
2021-12-02,23.880,6.493,9.740,0.072,0.317,0.008,18.448,0.143,0.597,0.893,0.517,8.708,0.295,,1.793
2021-12-03,24.060,6.480,9.745,0.073,0.318,0.008,18.453,0.144,0.598,0.892,0.517,8.707,0.295,,1.798
2021-12-06,24.440,6.468,9.750,0.073,0.318,0.008,18.457,0.144,0.599,0.891,0.517,8.707,0.295,,1.804
2021-12-07,24.640,6.455,9.755,0.073,0.318,0.008,18.462,0.144,0.599,0.891,0.517,8.706,0.295,,1.809
2021-12-08,25.000,6.443,9.760,0.073,0.318,0.008,18.466,0.144,0.600,0.890,0.518,8.706,0.295,,1.814
2021-12-09,24.680,6.430,9.765,0.073,0.318,0.008,18.471,0.144,0.601,0.889,0.518,8.706,0.295,,1.819
2021-12-10,24.680,6.418,9.770,0.073,0.319,0.008,18.475,0.145,0.601,0.889,0.518,8.705,0.295,,1.824
2021-12-13,24.940,6.405,9.775,0.073,0.319,0.008,18.480,0.145,0.602,0.888,0.518,8.705,0.295,,1.829
2021-12-14,24.340,6.393,9.780,0.073,0.319,0.008,18.484,0.145,0.602,0.888,0.518,8.704,0.295,,1.834
2021-12-15,24.760,6.380,9.785,0.073,0.319,0.008,18.489,0.145,0.603,0.887,0.518,8.704,0.295,,1.840
2021-12-16,24.570,6.367,9.790,0.073,0.320,0.008,18.493,0.146,0.604,0.886,0.518,8.703,0.295,,1.845
2021-12-17,24.780,6.355,9.795,0.073,0.320,0.008,18.498,0.146,0.604,0.886,0.519,8.703,0.295,,1.850
2021-12-20,24.560,6.342,9.800,0.073,0.320,0.008,18.502,0.146,0.605,0.885,0.519,8.702,0.296,,1.855
2021-12-21,25.040,6.330,9.804,0.073,0.320,0.008,18.507,0.146,0.606,0.884,0.519,8.702,0.296,,1.860
2021-12-22,25.410,6.317,9.809,0.074,0.321,0.008,18.511,0.147,0.606,0.884,0.519,8.702,0.296,,1.866
2021-12-23,25.390,6.305,9.814,0.074,0.321,0.008,18.516,0.147,0.607,0.883,0.519,8.701,0.296,,1.871
2021-12-27,25.720,6.292,9.819,0.074,0.321,0.008,18.520,0.147,0.607,0.883,0.519,8.701,0.296,,1.876
2021-12-28,25.760,6.280,9.824,0.074,0.321,0.008,18.525,0.147,0.608,0.882,0.520,8.700,0.296,,1.881
2021-12-29,26.090,6.267,9.829,0.074,0.322,0.008,18.529,0.148,0.609,0.881,0.520,8.700,0.296,,1.886
2021-12-30,26.090,6.255,9.834,0.074,0.322,0.008,18.534,0.148,0.609,0.881,0.520,8.699,0.296,,1.891
2021-12-31,26.190,6.242,9.839,0.074,0.322,0.008,18.538,0.148,0.610,0.880,0.520,8.699,0.296,$0.12,1.896
2022-01-03,27.270,6.240,9.845,0.074,0.322,0.008,18.538,0.148,0.608,0.879,0.520,8.693,0.296,,1.902
2022-01-04,27.370,6.237,9.851,0.075,0.322,0.008,18.538,0.148,0.605,0.878,0.520,8.687,0.297,,1.907
2022-01-05,26.620,6.235,9.858,0.075,0.322,0.008,18.538,0.148,0.603,0.877,0.521,8.681,0.297,,1.912
2022-01-06,26.530,6.233,9.864,0.075,0.322,0.008,18.538,0.148,0.601,0.875,0.521,8.674,0.297,,1.917
2022-01-07,26.030,6.231,9.870,0.075,0.323,0.008,18.538,0.148,0.598,0.874,0.521,8.668,0.297,,1.922
2022-01-10,25.860,6.228,9.876,0.076,0.323,0.008,18.539,0.149,0.596,0.873,0.521,8.662,0.298,,1.928
2022-01-11,26.170,6.226,9.883,0.076,0.323,0.008,18.539,0.149,0.594,0.872,0.521,8.656,0.298,,1.933
2022-01-12,26.350,6.224,9.889,0.076,0.323,0.008,18.539,0.149,0.592,0.871,0.522,8.650,0.298,,1.938
2022-01-13,26.450,6.222,9.895,0.077,0.323,0.008,18.539,0.149,0.589,0.870,0.522,8.644,0.299,,1.943
2022-01-14,26.310,6.219,9.901,0.077,0.323,0.008,18.539,0.149,0.587,0.869,0.522,8.638,0.299,,1.948
2022-01-18,26.230,6.217,9.907,0.077,0.323,0.008,18.539,0.149,0.585,0.868,0.522,8.632,0.299,,1.953
2022-01-19,25.980,6.215,9.914,0.077,0.323,0.008,18.539,0.149,0.582,0.866,0.522,8.625,0.299,,1.958
2022-01-20,25.370,6.212,9.920,0.078,0.323,0.008,18.539,0.149,0.580,0.865,0.523,8.619,0.300,,1.964
2022-01-21,25.400,6.210,9.926,0.078,0.324,0.008,18.539,0.149,0.578,0.864,0.523,8.613,0.300,,1.969
2022-01-24,25.280,6.208,9.932,0.078,0.324,0.008,18.539,0.149,0.575,0.863,0.523,8.607,0.300,,1.974
2022-01-25,24.920,6.206,9.939,0.079,0.324,0.008,18.540,0.150,0.573,0.862,0.523,8.601,0.301,,1.979
2022-01-26,24.650,6.203,9.945,0.079,0.324,0.008,18.540,0.150,0.571,0.861,0.523,8.595,0.301,,1.984
2022-01-27,24.320,6.201,9.951,0.079,0.324,0.008,18.540,0.150,0.568,0.860,0.523,8.589,0.301,,1.989
2022-01-28,25.220,6.199,9.957,0.080,0.324,0.008,18.540,0.150,0.566,0.859,0.524,8.583,0.302,,1.995
2022-01-31,25.460,6.197,9.964,0.080,0.324,0.008,18.540,0.150,0.564,0.857,0.524,8.576,0.302,,2.000
2022-02-01,25.360,6.194,9.970,0.080,0.324,0.008,18.540,0.150,0.562,0.856,0.524,8.570,0.302,,2.005
2022-02-02,25.830,6.192,9.976,0.080,0.324,0.008,18.540,0.150,0.559,0.855,0.524,8.564,0.302,,2.007
2022-02-03,25.710,6.190,9.982,0.081,0.325,0.008,18.540,0.150,0.557,0.854,0.524,8.558,0.303,,2.009
2022-02-04,25.730,6.187,9.988,0.081,0.325,0.008,18.540,0.150,0.555,0.853,0.525,8.552,0.303,,2.011
2022-02-07,25.270,6.185,9.995,0.081,0.325,0.008,18.540,0.150,0.552,0.852,0.525,8.546,0.303,,2.014
2022-02-08,25.340,6.183,10.001,0.082,0.325,0.008,18.541,0.151,0.550,0.851,0.525,8.540,0.304,,2.016
2022-02-09,25.970,6.181,10.007,0.082,0.325,0.008,18.541,0.151,0.548,0.850,0.525,8.534,0.304,,2.018
2022-02-10,25.600,6.178,10.013,0.082,0.325,0.008,18.541,0.151,0.545,0.848,0.525,8.527,0.304,,2.020
2022-02-11,25.370,6.176,10.020,0.082,0.325,0.008,18.541,0.151,0.543,0.847,0.526,8.521,0.304,,2.022
2022-02-14,25.110,6.174,10.026,0.083,0.325,0.008,18.541,0.151,0.541,0.846,0.526,8.515,0.305,,2.024
2022-02-15,25.080,6.172,10.032,0.083,0.326,0.008,18.541,0.151,0.538,0.845,0.526,8.509,0.305,,2.027
2022-02-16,24.530,6.169,10.038,0.083,0.326,0.008,18.541,0.151,0.536,0.844,0.526,8.503,0.305,,2.029
2022-02-17,23.820,6.167,10.044,0.084,0.326,0.008,18.541,0.151,0.534,0.843,0.526,8.497,0.306,,2.031
2022-02-18,23.420,6.165,10.051,0.084,0.326,0.008,18.541,0.151,0.532,0.842,0.527,8.491,0.306,,2.033
2022-02-22,23.530,6.162,10.057,0.084,0.326,0.008,18.541,0.151,0.529,0.840,0.527,8.484,0.306,,2.035
2022-02-23,22.690,6.160,10.063,0.084,0.326,0.008,18.541,0.151,0.527,0.839,0.527,8.478,0.306,,2.037
2022-02-24,22.590,6.158,10.069,0.085,0.326,0.008,18.542,0.152,0.525,0.838,0.527,8.472,0.307,,2.040
2022-02-25,23.670,6.156,10.076,0.085,0.326,0.008,18.542,0.152,0.522,0.837,0.527,8.466,0.307,,2.042
2022-02-28,22.920,6.153,10.082,0.085,0.326,0.008,18.542,0.152,0.520,0.836,0.528,8.460,0.307,,2.044
2022-03-01,22.710,6.151,10.088,0.086,0.327,0.008,18.542,0.152,0.518,0.835,0.528,8.454,0.308,,2.046
2022-03-02,23.590,6.149,10.094,0.086,0.327,0.008,18.542,0.152,0.515,0.834,0.528,8.448,0.308,,2.067
2022-03-03,23.440,6.146,10.100,0.086,0.327,0.008,18.542,0.152,0.513,0.833,0.528,8.442,0.308,,2.087
2022-03-04,23.770,6.144,10.107,0.086,0.327,0.008,18.542,0.152,0.511,0.831,0.528,8.435,0.308,,2.108
2022-03-07,23.200,6.142,10.113,0.087,0.327,0.008,18.542,0.152,0.509,0.830,0.529,8.429,0.309,,2.128
2022-03-08,23.420,6.140,10.119,0.087,0.327,0.008,18.542,0.152,0.506,0.829,0.529,8.423,0.309,,2.149
2022-03-09,23.870,6.137,10.125,0.087,0.327,0.008,18.542,0.152,0.504,0.828,0.529,8.417,0.309,,2.170
2022-03-10,23.900,6.135,10.132,0.088,0.327,0.008,18.543,0.153,0.502,0.827,0.529,8.411,0.310,,2.190
2022-03-11,23.920,6.133,10.138,0.088,0.327,0.008,18.543,0.153,0.499,0.826,0.529,8.405,0.310,,2.211
2022-03-14,23.710,6.131,10.144,0.088,0.328,0.008,18.543,0.153,0.497,0.825,0.529,8.399,0.310,,2.231
2022-03-15,23.950,6.128,10.150,0.089,0.328,0.008,18.543,0.153,0.495,0.824,0.530,8.393,0.311,,2.252
2022-03-16,24.140,6.126,10.157,0.089,0.328,0.008,18.543,0.153,0.492,0.822,0.530,8.386,0.311,,2.273
2022-03-17,24.680,6.124,10.163,0.089,0.328,0.008,18.543,0.153,0.490,0.821,0.530,8.380,0.311,,2.293
2022-03-18,24.670,6.121,10.169,0.089,0.328,0.008,18.543,0.153,0.488,0.820,0.530,8.374,0.311,,2.314
2022-03-21,24.600,6.119,10.175,0.090,0.328,0.008,18.543,0.153,0.485,0.819,0.530,8.368,0.312,,2.335
2022-03-22,24.490,6.117,10.181,0.090,0.328,0.008,18.543,0.153,0.483,0.818,0.531,8.362,0.312,,2.355
2022-03-23,24.050,6.115,10.188,0.090,0.328,0.008,18.543,0.153,0.481,0.817,0.531,8.356,0.312,,2.376
2022-03-24,24.310,6.112,10.194,0.091,0.328,0.008,18.544,0.154,0.479,0.816,0.531,8.350,0.313,,2.396
2022-03-25,24.540,6.110,10.200,0.091,0.329,0.008,18.544,0.154,0.476,0.815,0.531,8.344,0.313,,2.417
2022-03-28,24.540,6.108,10.206,0.091,0.329,0.008,18.544,0.154,0.474,0.813,0.531,8.337,0.313,,2.438
2022-03-29,25.150,6.106,10.213,0.091,0.329,0.008,18.544,0.154,0.472,0.812,0.532,8.331,0.313,,2.458
2022-03-30,24.810,6.103,10.219,0.092,0.329,0.008,18.544,0.154,0.469,0.811,0.532,8.325,0.314,,2.479
2022-03-31,24.370,6.101,10.225,0.092,0.329,0.008,18.544,0.154,0.467,0.810,0.532,8.319,0.314,$0.15,2.499
2022-04-01,25.050,6.090,10.226,0.092,0.329,0.008,18.543,0.154,0.464,0.810,0.532,8.317,0.314,,2.520
2022-04-04,24.630,6.079,10.227,0.093,0.330,0.008,18.543,0.154,0.461,0.810,0.533,8.316,0.314,,2.525
2022-04-05,24.550,6.068,10.228,0.093,0.330,0.008,18.542,0.155,0.458,0.810,0.533,8.314,0.315,,2.529
2022-04-06,24.950,6.056,10.229,0.093,0.330,0.008,18.542,0.155,0.454,0.809,0.534,8.313,0.315,,2.534
2022-04-07,24.880,6.045,10.230,0.094,0.330,0.008,18.541,0.155,0.451,0.809,0.534,8.311,0.315,,2.538
2022-04-08,25.180,6.034,10.231,0.094,0.331,0.008,18.540,0.155,0.448,0.809,0.534,8.310,0.315,,2.543
2022-04-11,25.050,6.023,10.231,0.094,0.331,0.008,18.540,0.155,0.445,0.809,0.535,8.308,0.316,,2.547
2022-04-12,25.280,6.012,10.232,0.094,0.331,0.008,18.539,0.156,0.442,0.809,0.535,8.307,0.316,,2.552
2022-04-13,25.530,6.001,10.233,0.095,0.331,0.008,18.539,0.156,0.439,0.809,0.536,8.305,0.316,,2.556
2022-04-14,25.600,5.989,10.234,0.095,0.332,0.008,18.538,0.156,0.436,0.808,0.536,8.304,0.316,,2.561
2022-04-18,25.440,5.978,10.235,0.095,0.332,0.008,18.537,0.156,0.433,0.808,0.536,8.302,0.316,,2.566
2022-04-19,26.270,5.967,10.236,0.096,0.332,0.008,18.537,0.156,0.429,0.808,0.537,8.301,0.317,,2.570
2022-04-20,26.800,5.956,10.237,0.096,0.332,0.008,18.536,0.157,0.426,0.808,0.537,8.299,0.317,,2.575
2022-04-21,26.710,5.945,10.238,0.096,0.333,0.008,18.536,0.157,0.423,0.808,0.538,8.298,0.317,,2.579
2022-04-22,26.290,5.934,10.239,0.097,0.333,0.008,18.535,0.157,0.420,0.808,0.538,8.296,0.317,,2.584
2022-04-25,26.130,5.922,10.240,0.097,0.333,0.008,18.534,0.157,0.417,0.807,0.538,8.295,0.318,,2.588
2022-04-26,25.640,5.911,10.241,0.097,0.333,0.008,18.534,0.157,0.414,0.807,0.539,8.293,0.318,,2.593
2022-04-27,25.460,5.900,10.242,0.098,0.334,0.008,18.533,0.157,0.411,0.807,0.539,8.292,0.318,,2.598
2022-04-28,25.150,5.889,10.242,0.098,0.334,0.009,18.533,0.158,0.408,0.807,0.540,8.290,0.318,,2.602
2022-04-29,24.300,5.878,10.243,0.098,0.334,0.009,18.532,0.158,0.404,0.807,0.540,8.289,0.319,,2.607
2022-05-02,23.430,5.867,10.244,0.098,0.334,0.009,18.531,0.158,0.401,0.807,0.540,8.287,0.319,,2.611
2022-05-03,23.490,5.855,10.245,0.099,0.335,0.009,18.531,0.158,0.398,0.806,0.541,8.286,0.319,,2.616
2022-05-04,23.650,5.844,10.246,0.099,0.335,0.009,18.530,0.158,0.395,0.806,0.541,8.284,0.319,,2.620
2022-05-05,23.270,5.833,10.247,0.099,0.335,0.009,18.530,0.159,0.392,0.806,0.542,8.283,0.319,,2.625
2022-05-06,23.190,5.822,10.248,0.100,0.335,0.009,18.529,0.159,0.389,0.806,0.542,8.281,0.320,,2.629
2022-05-09,21.860,5.811,10.249,0.100,0.336,0.009,18.528,0.159,0.386,0.806,0.542,8.280,0.320,,2.634
2022-05-10,21.880,5.800,10.250,0.100,0.336,0.009,18.528,0.159,0.383,0.806,0.543,8.278,0.320,,2.639
2022-05-11,21.870,5.788,10.251,0.101,0.336,0.009,18.527,0.159,0.379,0.805,0.543,8.277,0.320,,2.643
2022-05-12,21.890,5.777,10.252,0.101,0.336,0.009,18.527,0.160,0.376,0.805,0.544,8.275,0.321,,2.648
2022-05-13,22.530,5.766,10.253,0.101,0.337,0.009,18.526,0.160,0.373,0.805,0.544,8.274,0.321,,2.652
2022-05-16,22.250,5.755,10.253,0.102,0.337,0.009,18.526,0.160,0.370,0.805,0.545,8.272,0.321,,2.657
2022-05-17,22.490,5.744,10.254,0.102,0.337,0.009,18.525,0.160,0.367,0.805,0.545,8.270,0.321,,2.661
2022-05-18,21.780,5.733,10.255,0.102,0.338,0.009,18.524,0.160,0.364,0.805,0.545,8.269,0.321,,2.666
2022-05-19,21.820,5.722,10.256,0.102,0.338,0.009,18.524,0.161,0.361,0.805,0.546,8.267,0.322,,2.671
2022-05-20,22.100,5.710,10.257,0.103,0.338,0.009,18.523,0.161,0.357,0.804,0.546,8.266,0.322,,2.675
2022-05-23,22.410,5.699,10.258,0.103,0.338,0.009,18.523,0.161,0.354,0.804,0.547,8.264,0.322,,2.680
2022-05-24,22.950,5.688,10.259,0.103,0.339,0.009,18.522,0.161,0.351,0.804,0.547,8.263,0.322,,2.684
2022-05-25,22.950,5.677,10.260,0.104,0.339,0.009,18.521,0.161,0.348,0.804,0.547,8.261,0.323,,2.689
2022-05-26,22.800,5.666,10.261,0.104,0.339,0.009,18.521,0.162,0.345,0.804,0.548,8.260,0.323,,2.693
2022-05-27,23.520,5.655,10.262,0.104,0.339,0.009,18.520,0.162,0.342,0.804,0.548,8.258,0.323,,2.698
2022-05-31,23.020,5.643,10.263,0.105,0.340,0.009,18.520,0.162,0.339,0.803,0.549,8.257,0.323,,2.702
2022-06-01,23.220,5.632,10.264,0.105,0.340,0.009,18.519,0.162,0.336,0.803,0.549,8.255,0.323,,2.707
2022-06-02,23.680,5.621,10.265,0.105,0.340,0.009,18.518,0.162,0.332,0.803,0.549,8.254,0.324,,2.718
2022-06-03,23.370,5.610,10.265,0.105,0.340,0.009,18.518,0.163,0.329,0.803,0.550,8.252,0.324,,2.729
2022-06-06,22.940,5.599,10.266,0.106,0.341,0.009,18.517,0.163,0.326,0.803,0.550,8.251,0.324,,2.740
2022-06-07,23.310,5.588,10.267,0.106,0.341,0.009,18.517,0.163,0.323,0.803,0.551,8.249,0.324,,2.751
2022-06-08,22.800,5.576,10.268,0.106,0.341,0.009,18.516,0.163,0.320,0.802,0.551,8.248,0.325,,2.762
2022-06-09,22.370,5.565,10.269,0.107,0.341,0.009,18.515,0.163,0.317,0.802,0.551,8.246,0.325,,2.772
2022-06-10,22.030,5.554,10.270,0.107,0.342,0.009,18.515,0.163,0.314,0.802,0.552,8.245,0.325,,2.783
2022-06-13,20.720,5.543,10.271,0.107,0.342,0.009,18.514,0.164,0.311,0.802,0.552,8.243,0.325,,2.794
2022-06-14,20.530,5.532,10.272,0.108,0.342,0.009,18.514,0.164,0.307,0.802,0.553,8.242,0.326,,2.805
2022-06-15,20.900,5.521,10.273,0.108,0.342,0.009,18.513,0.164,0.304,0.802,0.553,8.240,0.326,,2.816
2022-06-16,20.620,5.509,10.274,0.108,0.343,0.009,18.512,0.164,0.301,0.801,0.553,8.239,0.326,,2.827
2022-06-17,20.600,5.498,10.275,0.109,0.343,0.009,18.512,0.164,0.298,0.801,0.554,8.237,0.326,,2.838
2022-06-21,20.770,5.487,10.276,0.109,0.343,0.009,18.511,0.165,0.295,0.801,0.554,8.236,0.326,,2.849
2022-06-22,20.780,5.476,10.276,0.109,0.343,0.009,18.511,0.165,0.292,0.801,0.555,8.234,0.327,,2.860
2022-06-23,21.410,5.465,10.277,0.109,0.344,0.009,18.510,0.165,0.289,0.801,0.555,8.233,0.327,,2.871
2022-06-24,21.670,5.454,10.278,0.110,0.344,0.009,18.509,0.165,0.286,0.801,0.555,8.231,0.327,,2.881
2022-06-27,21.690,5.442,10.279,0.110,0.344,0.009,18.509,0.165,0.282,0.800,0.556,8.230,0.327,,2.892
2022-06-28,21.840,5.431,10.280,0.110,0.344,0.009,18.508,0.166,0.279,0.800,0.556,8.228,0.328,,2.903
2022-06-29,21.750,5.420,10.281,0.111,0.345,0.009,18.508,0.166,0.276,0.800,0.557,8.227,0.328,,2.914
2022-06-30,21.720,5.409,10.282,0.111,0.345,0.009,18.507,0.166,0.273,0.800,0.557,8.225,0.328,$0.18,2.925
2022-07-01,21.830,5.409,10.283,0.110,0.345,0.009,18.510,0.166,0.273,0.800,0.557,8.227,0.328,,2.936
2022-07-05,22.050,5.409,10.284,0.110,0.345,0.009,18.512,0.165,0.274,0.800,0.557,8.228,0.327,,2.945
2022-07-06,22.220,5.409,10.285,0.110,0.345,0.009,18.515,0.165,0.274,0.800,0.558,8.230,0.327,,2.954
2022-07-07,22.350,5.409,10.286,0.109,0.345,0.009,18.518,0.164,0.275,0.801,0.558,8.232,0.327,,2.963
2022-07-08,22.280,5.409,10.287,0.108,0.345,0.009,18.520,0.164,0.275,0.801,0.558,8.233,0.326,,2.972
2022-07-11,22.300,5.409,10.288,0.108,0.345,0.009,18.523,0.164,0.276,0.801,0.558,8.235,0.326,,2.981
2022-07-12,21.320,5.409,10.289,0.108,0.345,0.009,18.526,0.163,0.276,0.801,0.558,8.237,0.326,,2.990
2022-07-13,21.570,5.409,10.290,0.107,0.345,0.009,18.528,0.163,0.276,0.801,0.558,8.238,0.325,,2.999
2022-07-14,21.430,5.409,10.291,0.106,0.345,0.009,18.531,0.163,0.277,0.801,0.559,8.240,0.325,,3.008
2022-07-15,21.880,5.409,10.292,0.106,0.345,0.009,18.534,0.162,0.277,0.802,0.559,8.242,0.325,,3.017
2022-07-18,21.730,5.409,10.293,0.106,0.345,0.009,18.536,0.162,0.278,0.802,0.559,8.243,0.324,,3.026
2022-07-19,21.790,5.409,10.294,0.105,0.345,0.009,18.539,0.162,0.278,0.802,0.559,8.245,0.324,,3.035
2022-07-20,21.810,5.409,10.295,0.104,0.345,0.009,18.542,0.161,0.278,0.802,0.559,8.247,0.324,,3.044
2022-07-21,22.120,5.409,10.296,0.104,0.345,0.009,18.544,0.161,0.279,0.802,0.560,8.248,0.323,,3.053
2022-07-22,22.270,5.409,10.297,0.104,0.345,0.009,18.547,0.160,0.279,0.802,0.560,8.250,0.323,,3.062
2022-07-25,22.270,5.409,10.298,0.103,0.344,0.009,18.550,0.160,0.280,0.802,0.560,8.252,0.323,,3.071
2022-07-26,22.360,5.409,10.299,0.103,0.344,0.009,18.552,0.160,0.280,0.803,0.560,8.253,0.322,,3.080
2022-07-27,22.580,5.409,10.300,0.102,0.344,0.009,18.555,0.159,0.281,0.803,0.560,8.255,0.322,,3.089
2022-07-28,23.590,5.409,10.301,0.102,0.344,0.009,18.558,0.159,0.281,0.803,0.561,8.257,0.322,,3.098
2022-07-29,23.840,5.409,10.302,0.101,0.344,0.009,18.560,0.158,0.281,0.803,0.561,8.258,0.321,,3.107
2022-08-01,23.520,5.409,10.303,0.100,0.344,0.009,18.563,0.158,0.282,0.803,0.561,8.260,0.321,,3.116
2022-08-02,23.200,5.409,10.304,0.100,0.344,0.008,18.566,0.158,0.282,0.803,0.561,8.262,0.321,,3.107
2022-08-03,23.010,5.409,10.305,0.100,0.344,0.008,18.568,0.157,0.283,0.804,0.561,8.263,0.320,,3.097
2022-08-04,23.160,5.409,10.306,0.099,0.344,0.008,18.571,0.157,0.283,0.804,0.562,8.265,0.320,,3.088
2022-08-05,23.140,5.409,10.307,0.098,0.344,0.008,18.574,0.157,0.284,0.804,0.562,8.267,0.320,,3.079
2022-08-08,23.160,5.409,10.308,0.098,0.344,0.008,18.576,0.156,0.284,0.804,0.562,8.268,0.319,,3.069
2022-08-09,23.490,5.409,10.309,0.098,0.344,0.008,18.579,0.156,0.284,0.804,0.562,8.270,0.319,,3.060
2022-08-10,23.790,5.409,10.310,0.097,0.344,0.008,18.582,0.156,0.285,0.804,0.562,8.272,0.319,,3.051
2022-08-11,23.760,5.409,10.311,0.096,0.344,0.008,18.584,0.155,0.285,0.805,0.562,8.273,0.318,,3.042
2022-08-12,24.180,5.409,10.312,0.096,0.344,0.008,18.587,0.155,0.286,0.805,0.563,8.275,0.318,,3.032
2022-08-15,24.300,5.409,10.313,0.096,0.344,0.008,18.590,0.154,0.286,0.805,0.563,8.277,0.318,,3.023
2022-08-16,24.320,5.409,10.314,0.095,0.344,0.008,18.592,0.154,0.286,0.805,0.563,8.279,0.318,,3.014
2022-08-17,24.270,5.409,10.315,0.094,0.344,0.008,18.595,0.154,0.287,0.805,0.563,8.280,0.317,,3.004
2022-08-18,23.700,5.409,10.316,0.094,0.344,0.008,18.598,0.153,0.287,0.805,0.563,8.282,0.317,,2.995
2022-08-19,23.690,5.409,10.317,0.094,0.344,0.008,18.601,0.153,0.288,0.805,0.564,8.284,0.317,,2.986
2022-08-22,23.370,5.409,10.318,0.093,0.344,0.008,18.603,0.152,0.288,0.806,0.564,8.285,0.316,,2.976
2022-08-23,22.900,5.409,10.319,0.092,0.344,0.008,18.606,0.152,0.289,0.806,0.564,8.287,0.316,,2.967
2022-08-24,23.020,5.409,10.320,0.092,0.344,0.008,18.609,0.152,0.289,0.806,0.564,8.289,0.316,,2.958
2022-08-25,23.350,5.409,10.321,0.092,0.344,0.008,18.611,0.151,0.289,0.806,0.564,8.290,0.315,,2.949
2022-08-26,22.770,5.409,10.322,0.091,0.344,0.008,18.614,0.151,0.290,0.806,0.564,8.292,0.315,,2.939
2022-08-29,22.430,5.409,10.323,0.090,0.344,0.008,18.617,0.151,0.290,0.806,0.565,8.294,0.315,,2.930
2022-08-30,22.000,5.409,10.324,0.090,0.344,0.008,18.619,0.150,0.291,0.807,0.565,8.295,0.314,,2.921
2022-08-31,22.160,5.409,10.325,0.090,0.344,0.008,18.622,0.150,0.291,0.807,0.565,8.297,0.314,,2.911
2022-09-01,22.330,5.409,10.326,0.089,0.344,0.008,18.625,0.150,0.292,0.807,0.565,8.299,0.314,,2.902
2022-09-02,22.280,5.409,10.327,0.088,0.344,0.008,18.627,0.149,0.292,0.807,0.565,8.300,0.313,,2.918
2022-09-06,23.320,5.409,10.328,0.088,0.344,0.008,18.630,0.149,0.292,0.807,0.566,8.302,0.313,,2.935
2022-09-07,23.750,5.409,10.329,0.088,0.344,0.008,18.633,0.148,0.293,0.807,0.566,8.304,0.313,,2.951
2022-09-08,23.740,5.409,10.330,0.087,0.344,0.008,18.635,0.148,0.293,0.808,0.566,8.305,0.312,,2.967
2022-09-09,24.160,5.409,10.331,0.087,0.343,0.008,18.638,0.148,0.294,0.808,0.566,8.307,0.312,,2.984
2022-09-12,24.500,5.409,10.332,0.086,0.343,0.008,18.641,0.147,0.294,0.808,0.566,8.309,0.312,,3.000
2022-09-13,23.770,5.409,10.333,0.086,0.343,0.008,18.643,0.147,0.295,0.808,0.567,8.310,0.311,,3.016
2022-09-14,23.340,5.409,10.334,0.085,0.343,0.008,18.646,0.146,0.295,0.808,0.567,8.312,0.311,,3.033
2022-09-15,22.720,5.409,10.335,0.084,0.343,0.008,18.649,0.146,0.295,0.808,0.567,8.314,0.311,,3.049
2022-09-16,22.520,5.409,10.336,0.084,0.343,0.008,18.651,0.146,0.296,0.808,0.567,8.315,0.310,,3.066
2022-09-19,22.440,5.409,10.337,0.084,0.343,0.008,18.654,0.145,0.296,0.809,0.567,8.317,0.310,,3.082
2022-09-20,21.810,5.409,10.338,0.083,0.343,0.008,18.657,0.145,0.297,0.809,0.568,8.319,0.310,,3.098
2022-09-21,21.300,5.409,10.339,0.082,0.343,0.008,18.659,0.145,0.297,0.809,0.568,8.320,0.309,,3.115
2022-09-22,21.380,5.409,10.340,0.082,0.343,0.008,18.662,0.144,0.297,0.809,0.568,8.322,0.309,,3.131
2022-09-23,21.400,5.409,10.341,0.082,0.343,0.008,18.665,0.144,0.298,0.809,0.568,8.324,0.309,,3.147
2022-09-26,20.970,5.409,10.342,0.081,0.343,0.008,18.667,0.144,0.298,0.809,0.568,8.325,0.308,,3.164
2022-09-27,20.710,5.409,10.343,0.080,0.343,0.008,18.670,0.143,0.299,0.810,0.568,8.327,0.308,,3.180
2022-09-28,21.070,5.409,10.344,0.080,0.343,0.008,18.673,0.143,0.299,0.810,0.569,8.329,0.308,,3.196
2022-09-29,20.700,5.409,10.345,0.080,0.343,0.008,18.675,0.142,0.300,0.810,0.569,8.330,0.307,,3.213
2022-09-30,20.630,5.409,10.346,0.079,0.343,0.008,18.678,0.142,0.300,0.810,0.569,8.332,0.307,$0.13,3.229
2022-10-03,21.300,5.409,10.346,0.079,0.343,0.008,18.676,0.142,0.299,0.810,0.569,8.330,0.307,,3.246
2022-10-04,21.370,5.410,10.345,0.080,0.343,0.008,18.674,0.143,0.299,0.810,0.569,8.328,0.308,,3.262
2022-10-05,20.890,5.410,10.345,0.080,0.343,0.008,18.671,0.143,0.298,0.810,0.570,8.326,0.308,,3.278
2022-10-06,20.550,5.410,10.345,0.080,0.343,0.008,18.669,0.143,0.298,0.809,0.570,8.325,0.308,,3.295
2022-10-07,19.730,5.410,10.344,0.081,0.343,0.008,18.667,0.143,0.297,0.809,0.570,8.323,0.309,,3.311
