date,totalshareholderequity,debttoequityratio,grossprofit,revenue,totalliabilities,eps,cashonhand,NOI,assets,ebitda,netincome,cap_rate,v1,longtermdebt,REIT_Return
2010-01-04,5.182,4.008,0.815,1.026,20.75,0.296,3.948,0.287,25.932,0.531,0.091,0.011,22.58,18.618,0.017560787340795057
2010-01-05,5.182,4.005,0.814,1.025,20.735,0.291,3.937,0.29,25.916,0.533,0.089,0.011,22.43,18.606,0.017174835970667695
2010-01-06,5.181,4.003,0.812,1.023,20.719,0.287,3.927,0.292,25.9,0.535,0.088,0.011,22.17,18.593,0.016985138004246284
2010-01-07,5.18,4.0,0.81,1.021,20.704,0.282,3.917,0.294,25.884,0.538,0.087,0.011,22.46,18.581,0.016795366795366796
2010-01-08,5.18,3.998,0.808,1.02,20.689,0.278,3.906,0.297,25.868,0.54,0.085,0.011,21.93,18.569,0.01640926640926641
2010-01-11,5.179,3.995,0.807,1.018,20.674,0.273,3.896,0.299,25.852,0.542,0.084,0.012,21.95,18.557,0.016219347364356054
2010-01-12,5.178,3.993,0.805,1.016,20.658,0.269,3.886,0.301,25.837,0.544,0.082,0.012,21.51,18.544,0.015836230204712243
2010-01-13,5.178,3.99,0.803,1.014,20.643,0.265,3.875,0.304,25.821,0.546,0.081,0.012,21.73,18.532,0.015643105446118192
2010-01-14,5.177,3.988,0.802,1.013,20.628,0.26,3.865,0.306,25.805,0.548,0.08,0.012,21.83,18.52,0.015452965037666603
2010-01-15,5.176,3.985,0.8,1.011,20.613,0.256,3.855,0.308,25.789,0.551,0.078,0.012,21.43,18.508,0.015069551777434312
2010-01-19,5.176,3.983,0.798,1.009,20.597,0.251,3.844,0.311,25.773,0.553,0.077,0.012,21.93,18.495,0.014876352395672332
2010-01-20,5.175,3.98,0.797,1.008,20.582,0.247,3.834,0.313,25.757,0.555,0.076,0.012,21.43,18.483,0.014685990338164251
2010-01-21,5.174,3.978,0.795,1.006,20.567,0.242,3.824,0.315,25.741,0.557,0.074,0.012,20.75,18.471,0.014302280633938924
2010-01-22,5.174,3.976,0.793,1.004,20.552,0.238,3.813,0.318,25.725,0.559,0.073,0.012,20.2,18.459,0.014109006571318127
2010-01-25,5.173,3.973,0.791,1.003,20.537,0.234,3.803,0.32,25.709,0.561,0.072,0.012,20.63,18.446,0.013918422578774405
2010-01-26,5.172,3.971,0.79,1.001,20.521,0.229,3.792,0.322,25.693,0.564,0.07,0.013,20.55,18.434,0.013534416086620265
2010-01-27,5.172,3.968,0.788,0.999,20.506,0.225,3.782,0.325,25.677,0.566,0.069,0.013,20.72,18.422,0.013341067285382832
2010-01-28,5.171,3.966,0.786,0.998,20.491,0.22,3.772,0.327,25.661,0.568,0.068,0.013,20.62,18.41,0.013150261071359505
2010-01-29,5.17,3.963,0.785,0.996,20.476,0.216,3.761,0.329,25.646,0.57,0.066,0.013,20.6,18.397,0.012765957446808512
2010-02-01,5.17,3.961,0.783,0.994,20.46,0.211,3.751,0.332,25.63,0.572,0.065,0.013,21.05,18.385,0.012572533849129595
2010-02-02,5.169,3.958,0.781,0.993,20.445,0.207,3.741,0.334,25.614,0.574,0.063,0.013,21.31,18.373,0.012188044109112015
2010-02-03,5.168,3.956,0.779,0.991,20.43,0.203,3.73,0.336,25.598,0.577,0.062,0.013,20.83,18.361,0.011996904024767802
2010-02-04,5.168,3.953,0.778,0.989,20.415,0.198,3.72,0.339,25.582,0.579,0.061,0.013,19.87,18.348,0.011803405572755417
2010-02-05,5.167,3.951,0.776,0.987,20.399,0.194,3.71,0.341,25.566,0.581,0.059,0.013,20.99,18.336,0.011418618153667506
2010-02-08,5.166,3.949,0.774,0.986,20.384,0.189,3.699,0.343,25.55,0.583,0.058,0.013,20.23,18.324,0.011227255129694153
2010-02-09,5.166,3.946,0.773,0.984,20.369,0.185,3.689,0.346,25.534,0.585,0.057,0.014,20.2,18.312,0.011033681765389082
2010-02-10,5.165,3.944,0.771,0.982,20.354,0.18,3.679,0.348,25.518,0.587,0.055,0.014,20.11,18.299,0.010648596321393998
2010-02-11,5.164,3.941,0.769,0.981,20.339,0.176,3.668,0.35,25.502,0.59,0.054,0.014,20.39,18.287,0.010457010069713401
2010-02-12,5.164,3.939,0.768,0.979,20.323,0.172,3.658,0.353,25.486,0.592,0.053,0.014,20.6,18.275,0.010263361735089079
2010-02-16,5.163,3.936,0.766,0.977,20.308,0.167,3.648,0.355,25.47,0.594,0.051,0.014,21.41,18.263,0.009877977919814061
2010-02-17,5.162,3.934,0.764,0.976,20.293,0.163,3.637,0.357,25.455,0.596,0.05,0.014,21.7,18.25,0.009686168151879117
2010-02-18,5.161,3.931,0.762,0.974,20.278,0.158,3.627,0.359,25.439,0.598,0.048,0.014,22.09,18.238,0.009300523154427438
2010-02-19,5.161,3.929,0.761,0.972,20.262,0.154,3.617,0.362,25.423,0.6,0.047,0.014,22.24,18.226,0.009106762255376866
2010-02-22,5.16,3.926,0.759,0.971,20.247,0.15,3.606,0.364,25.407,0.603,0.046,0.014,22.5,18.214,0.008914728682170543
2010-02-23,5.159,3.924,0.757,0.969,20.232,0.145,3.596,0.366,25.391,0.605,0.044,0.014,22.29,18.201,0.008528784648187633
2010-02-24,5.159,3.921,0.756,0.967,20.217,0.141,3.586,0.369,25.375,0.607,0.043,0.015,22.18,18.189,0.008334948633456097
2010-02-25,5.158,3.919,0.754,0.966,20.202,0.136,3.575,0.371,25.359,0.609,0.042,0.015,22.46,18.177,0.0081426909654905
2010-02-26,5.157,3.917,0.752,0.964,20.186,0.132,3.565,0.373,25.343,0.611,0.04,0.015,22.4,18.165,0.0077564475470234635
2010-03-01,5.157,3.914,0.751,0.962,20.171,0.127,3.555,0.376,25.327,0.613,0.039,0.015,22.43,18.152,0.0075625363583478765
2010-03-02,5.156,3.912,0.749,0.96,20.156,0.123,3.544,0.378,25.311,0.616,0.038,0.015,22.32,18.14,0.0073700543056633054
2010-03-03,5.155,3.909,0.747,0.959,20.141,0.119,3.534,0.38,25.295,0.618,0.036,0.015,22.16,18.128,0.006983511154219204
2010-03-04,5.155,3.907,0.745,0.957,20.125,0.114,3.524,0.383,25.279,0.62,0.035,0.015,22.21,18.116,0.006789524733268671
2010-03-05,5.154,3.904,0.744,0.955,20.11,0.11,3.513,0.385,25.264,0.622,0.033,0.015,22.73,18.103,0.00640279394644936
2010-03-08,5.153,3.902,0.742,0.954,20.095,0.105,3.503,0.387,25.248,0.624,0.032,0.015,22.83,18.091,0.00620997477197749
2010-03-09,5.153,3.899,0.74,0.952,20.08,0.101,3.493,0.39,25.232,0.626,0.031,0.015,23.12,18.079,0.006015913060353192
2010-03-10,5.152,3.897,0.739,0.95,20.064,0.096,3.482,0.392,25.216,0.629,0.029,0.016,23.11,18.067,0.00562888198757764
2010-03-11,5.151,3.894,0.737,0.949,20.049,0.092,3.472,0.394,25.2,0.631,0.028,0.016,23.16,18.054,0.005435837701417201
2010-03-12,5.151,3.892,0.735,0.947,20.034,0.088,3.461,0.397,25.184,0.633,0.027,0.016,23.49,18.042,0.0052417006406523005
2010-03-15,5.15,3.89,0.733,0.945,20.019,0.083,3.451,0.399,25.168,0.635,0.025,0.016,23.43,18.03,0.0048543689320388345
2010-03-16,5.149,3.887,0.732,0.944,20.004,0.079,3.441,0.401,25.152,0.637,0.024,0.016,24.09,18.018,0.004661099242571373
2010-03-17,5.149,3.885,0.73,0.942,19.988,0.074,3.43,0.404,25.136,0.639,0.023,0.016,24.51,18.005,0.004466886774130899
2010-03-18,5.148,3.882,0.728,0.94,19.973,0.07,3.42,0.406,25.12,0.642,0.021,0.016,24.19,17.993,0.00407925407925408
2010-03-19,5.147,3.88,0.727,0.939,19.958,0.065,3.41,0.408,25.104,0.644,0.02,0.016,23.9,17.981,0.0038857586943850785
2010-03-22,5.147,3.877,0.725,0.937,19.943,0.061,3.399,0.411,25.088,0.646,0.019,0.016,24.31,17.969,0.0036914707596658247
2010-03-23,5.146,3.875,0.723,0.935,19.927,0.057,3.389,0.413,25.073,0.648,0.017,0.016,24.16,17.956,0.0033035367275553833
2010-03-24,5.145,3.872,0.722,0.933,19.912,0.052,3.379,0.415,25.057,0.65,0.016,0.017,24.18,17.944,0.0031098153547133144
2010-03-25,5.145,3.87,0.72,0.932,19.897,0.048,3.368,0.418,25.041,0.652,0.014,0.017,24.47,17.932,0.00272108843537415
2010-03-26,5.144,3.867,0.718,0.93,19.882,0.043,3.358,0.42,25.025,0.655,0.013,0.017,24.32,17.92,0.0025272161741835145
2010-03-29,5.143,3.865,0.716,0.928,19.866,0.039,3.348,0.422,25.009,0.657,0.012,0.017,24.36,17.907,0.0023332685203188803
2010-03-30,5.143,3.862,0.715,0.927,19.851,0.034,3.337,0.425,24.993,0.659,0.01,0.017,24.37,17.895,0.0019443904335990669
2010-03-31,5.142,3.86,0.713,0.925,19.836,0.03,3.327,0.427,24.977,0.661,0.009,0.017,24.01,17.883,0.0017502917152858808
2010-04-01,5.145,3.854,0.713,0.925,19.816,0.038,3.311,0.427,24.96,0.661,0.011,0.017,24.69,17.87,0.0021379980563654036
2010-04-05,5.148,3.848,0.714,0.925,19.797,0.046,3.294,0.427,24.944,0.661,0.014,0.017,25.18,17.857,0.00271950271950272
2010-04-06,5.151,3.842,0.714,0.925,19.777,0.053,3.278,0.426,24.927,0.661,0.016,0.017,25.64,17.844,0.0031061929722384007
2010-04-07,5.154,3.837,0.714,0.926,19.757,0.061,3.261,0.426,24.91,0.661,0.018,0.017,24.71,17.831,0.0034924330616996507
2010-04-08,5.157,3.831,0.715,0.926,19.738,0.069,3.245,0.426,24.894,0.661,0.02,0.017,24.77,17.819,0.0038782237735117317
2010-04-09,5.16,3.825,0.715,0.926,19.718,0.077,3.229,0.426,24.877,0.661,0.023,0.017,25.17,17.806,0.004457364341085271
2010-04-12,5.162,3.819,0.715,0.926,19.699,0.084,3.212,0.426,24.86,0.66,0.025,0.017,24.86,17.793,0.0048430840759395586
2010-04-13,5.165,3.813,0.716,0.926,19.679,0.092,3.196,0.425,24.843,0.66,0.027,0.017,25.78,17.78,0.005227492739593417
2010-04-14,5.168,3.807,0.716,0.926,19.659,0.1,3.179,0.425,24.827,0.66,0.03,0.017,25.71,17.767,0.005804953560371516
2010-04-15,5.171,3.801,0.716,0.926,19.64,0.108,3.163,0.425,24.81,0.66,0.032,0.017,24.86,17.754,0.006188358151228002
2010-04-16,5.174,3.795,0.716,0.927,19.62,0.116,3.146,0.425,24.793,0.66,0.034,0.017,24.05,17.741,0.006571318129107074
2010-04-19,5.177,3.79,0.717,0.927,19.6,0.123,3.13,0.425,24.777,0.66,0.036,0.017,24.23,17.728,0.006953834266949971
2010-04-20,5.18,3.784,0.717,0.927,19.581,0.131,3.114,0.425,24.76,0.66,0.039,0.017,24.75,17.715,0.007528957528957529
2010-04-21,5.183,3.778,0.717,0.927,19.561,0.139,3.097,0.424,24.743,0.66,0.041,0.017,25.43,17.703,0.007910476557978005
2010-04-22,5.186,3.772,0.718,0.927,19.541,0.147,3.081,0.424,24.727,0.66,0.043,0.017,25.84,17.69,0.00829155418434246
2010-04-23,5.189,3.766,0.718,0.927,19.522,0.154,3.064,0.424,24.71,0.66,0.046,0.017,26.18,17.677,0.008864906533050684
2010-04-26,5.192,3.76,0.718,0.927,19.502,0.162,3.048,0.424,24.693,0.66,0.048,0.017,26.48,17.664,0.009244992295839752
2010-04-27,5.195,3.754,0.719,0.928,19.483,0.17,3.032,0.424,24.676,0.66,0.05,0.017,25.57,17.651,0.009624639076034648
2010-04-28,5.197,3.748,0.719,0.928,19.463,0.178,3.015,0.423,24.66,0.659,0.052,0.017,25.62,17.638,0.010005772561092937
2010-04-29,5.2,3.743,0.719,0.928,19.443,0.186,2.999,0.423,24.643,0.659,0.055,0.017,27.02,17.625,0.010576923076923076
2010-04-30,5.203,3.737,0.72,0.928,19.424,0.193,2.982,0.423,24.626,0.659,0.057,0.017,26.02,17.612,0.01095521814337882
2010-05-03,5.206,3.731,0.72,0.928,19.404,0.201,2.966,0.423,24.61,0.659,0.059,0.017,27.12,17.599,0.011333077218593928
2010-05-04,5.209,3.725,0.72,0.928,19.384,0.209,2.95,0.423,24.593,0.659,0.062,0.017,26.34,17.587,0.011902476483010176
2010-05-05,5.212,3.719,0.721,0.928,19.365,0.217,2.933,0.422,24.576,0.659,0.064,0.017,25.86,17.574,0.012279355333844975
2010-05-06,5.215,3.713,0.721,0.929,19.345,0.224,2.917,0.422,24.56,0.659,0.066,0.017,24.81,17.561,0.012655800575263663
2010-05-07,5.218,3.707,0.721,0.929,19.325,0.232,2.9,0.422,24.543,0.659,0.068,0.017,25.05,17.548,0.013031812955155233
2010-05-10,5.221,3.701,0.722,0.929,19.306,0.24,2.884,0.422,24.526,0.659,0.071,0.017,26.41,17.535,0.013598927408542424
2010-05-11,5.224,3.696,0.722,0.929,19.286,0.248,2.867,0.422,24.509,0.659,0.073,0.017,26.32,17.522,0.0139739663093415
2010-05-12,5.227,3.69,0.722,0.929,19.267,0.256,2.851,0.421,24.493,0.659,0.075,0.017,26.69,17.509,0.014348574708245646
2010-05-13,5.23,3.684,0.723,0.929,19.247,0.263,2.835,0.421,24.476,0.659,0.078,0.017,26.22,17.496,0.014913957934990438
2010-05-14,5.233,3.678,0.723,0.929,19.227,0.271,2.818,0.421,24.459,0.659,0.08,0.017,25.34,17.483,0.01528759793617428
2010-05-17,5.235,3.672,0.723,0.93,19.208,0.279,2.802,0.421,24.443,0.658,0.082,0.017,25.34,17.471,0.01566380133715377
2010-05-18,5.238,3.666,0.723,0.93,19.188,0.287,2.785,0.421,24.426,0.658,0.084,0.017,24.6,17.458,0.016036655211912942
2010-05-19,5.241,3.66,0.724,0.93,19.168,0.294,2.769,0.421,24.409,0.658,0.087,0.017,24.35,17.445,0.01659988551803091
2010-05-20,5.244,3.654,0.724,0.93,19.149,0.302,2.753,0.42,24.393,0.658,0.089,0.017,23.7,17.432,0.016971777269260108
2010-05-21,5.247,3.649,0.724,0.93,19.129,0.31,2.736,0.42,24.376,0.658,0.091,0.017,24.57,17.419,0.0173432437583381
2010-05-24,5.25,3.643,0.725,0.93,19.11,0.318,2.72,0.42,24.359,0.658,0.094,0.017,23.9,17.406,0.017904761904761906
2010-05-25,5.253,3.637,0.725,0.93,19.09,0.326,2.703,0.42,24.342,0.658,0.096,0.017,24.16,17.393,0.018275271273557967
2010-05-26,5.256,3.631,0.725,0.931,19.07,0.333,2.687,0.42,24.326,0.658,0.098,0.017,23.96,17.38,0.018645357686453576
2010-05-27,5.259,3.625,0.726,0.931,19.051,0.341,2.67,0.419,24.309,0.658,0.1,0.017,25.27,17.367,0.019015021867275148
2010-05-28,5.262,3.619,0.726,0.931,19.031,0.349,2.654,0.419,24.292,0.658,0.103,0.017,24.86,17.355,0.019574306347396427
2010-06-01,5.265,3.613,0.726,0.931,19.011,0.357,2.638,0.419,24.276,0.658,0.105,0.017,24.79,17.342,0.019943019943019943
2010-06-02,5.268,3.607,0.727,0.931,18.992,0.364,2.621,0.419,24.259,0.658,0.107,0.017,25.31,17.329,0.020311313591495826
2010-06-03,5.271,3.602,0.727,0.931,18.972,0.372,2.605,0.419,24.242,0.658,0.11,0.017,25.18,17.316,0.020868905331056727
2010-06-04,5.273,3.596,0.727,0.931,18.952,0.38,2.588,0.418,24.226,0.657,0.112,0.017,23.82,17.303,0.021240280675137495
2010-06-07,5.276,3.59,0.728,0.932,18.933,0.388,2.572,0.418,24.209,0.657,0.114,0.017,23.67,17.29,0.021607278241091737
2010-06-08,5.279,3.584,0.728,0.932,18.913,0.396,2.556,0.418,24.192,0.657,0.116,0.017,24.02,17.277,0.021973858685357076
2010-06-09,5.282,3.578,0.728,0.932,18.894,0.403,2.539,0.418,24.175,0.657,0.119,0.017,24.03,17.264,0.022529344945096553
2010-06-10,5.285,3.572,0.729,0.932,18.874,0.411,2.523,0.418,24.159,0.657,0.121,0.017,25.09,17.251,0.02289498580889309
2010-06-11,5.288,3.566,0.729,0.932,18.854,0.419,2.506,0.417,24.142,0.657,0.123,0.017,25.46,17.239,0.02326021180030257
2010-06-14,5.291,3.56,0.729,0.932,18.835,0.427,2.49,0.417,24.125,0.657,0.126,0.017,25.84,17.226,0.023814023814023814
2010-06-15,5.294,3.555,0.73,0.932,18.815,0.434,2.474,0.417,24.109,0.657,0.128,0.017,26.44,17.213,0.024178315073668306
2010-06-16,5.297,3.549,0.73,0.933,18.795,0.442,2.457,0.417,24.092,0.657,0.13,0.017,26.15,17.2,0.024542193694544082
2010-06-17,5.3,3.543,0.73,0.933,18.776,0.45,2.441,0.417,24.075,0.657,0.132,0.017,26.01,17.187,0.02490566037735849
2010-06-18,5.303,3.537,0.73,0.933,18.756,0.458,2.424,0.417,24.059,0.657,0.135,0.017,26.14,17.174,0.025457288327361872
2010-06-21,5.306,3.531,0.731,0.933,18.736,0.466,2.408,0.416,24.042,0.657,0.137,0.017,25.98,17.161,0.02581982661138334
2010-06-22,5.308,3.525,0.731,0.933,18.717,0.473,2.391,0.416,24.025,0.656,0.139,0.017,25.02,17.148,0.02618688771665411
2010-06-23,5.311,3.519,0.731,0.933,18.697,0.481,2.375,0.416,24.008,0.656,0.142,0.017,25.18,17.135,0.02673696102428921
2010-06-24,5.314,3.513,0.732,0.933,18.678,0.489,2.359,0.416,23.992,0.656,0.144,0.017,24.55,17.123,0.027098231087692885
2010-06-25,5.317,3.508,0.732,0.934,18.658,0.497,2.342,0.416,23.975,0.656,0.146,0.017,25.29,17.11,0.027459093473763397
2010-06-28,5.32,3.502,0.732,0.934,18.638,0.504,2.326,0.415,23.958,0.656,0.148,0.017,24.84,17.097,0.02781954887218045
2010-06-29,5.323,3.496,0.733,0.934,18.619,0.512,2.309,0.415,23.942,0.656,0.151,0.017,23.92,17.084,0.028367461957542736
2010-06-30,5.326,3.49,0.733,0.934,18.599,0.52,2.293,0.415,23.925,0.656,0.153,0.017,23.61,17.071,0.028726999624483666
2010-07-01,5.33,3.489,0.733,0.935,18.608,0.524,2.273,0.415,23.938,0.656,0.154,0.017,23.73,17.077,0.028893058161350845
2010-07-02,5.335,3.488,0.734,0.935,18.617,0.528,2.253,0.414,23.952,0.656,0.155,0.017,23.16,17.084,0.029053420805998126
2010-07-06,5.339,3.487,0.734,0.936,18.626,0.533,2.233,0.414,23.965,0.656,0.157,0.017,22.63,17.09,0.02940625585315602
2010-07-07,5.344,3.486,0.734,0.937,18.635,0.537,2.213,0.414,23.979,0.656,0.158,0.017,23.79,17.097,0.02956586826347305
2010-07-08,5.348,3.485,0.735,0.938,18.644,0.541,2.193,0.414,23.992,0.656,0.159,0.017,23.93,17.103,0.02973074046372476
2010-07-09,5.352,3.483,0.735,0.938,18.653,0.545,2.173,0.413,24.006,0.656,0.16,0.017,24.21,17.11,0.029895366218236172
2010-07-12,5.357,3.482,0.736,0.939,18.663,0.55,2.153,0.413,24.019,0.656,0.162,0.017,24.29,17.116,0.030240806421504573
2010-07-13,5.361,3.481,0.736,0.94,18.672,0.554,2.133,0.413,24.033,0.656,0.163,0.017,24.91,17.123,0.030404775228502146
2010-07-14,5.366,3.48,0.736,0.94,18.681,0.558,2.113,0.413,24.046,0.656,0.164,0.017,24.76,17.129,0.030562802832650022
2010-07-15,5.37,3.479,0.737,0.941,18.69,0.562,2.093,0.412,24.06,0.656,0.165,0.017,24.86,17.136,0.030726256983240226
2010-07-16,5.374,3.478,0.737,0.942,18.699,0.566,2.073,0.412,24.073,0.656,0.166,0.017,24.08,17.142,0.030889467807964276
2010-07-19,5.379,3.477,0.738,0.942,18.708,0.571,2.053,0.412,24.087,0.656,0.168,0.017,24.41,17.149,0.031232571109871727
2010-07-20,5.383,3.476,0.738,0.943,18.717,0.575,2.033,0.412,24.1,0.656,0.169,0.017,24.71,17.155,0.03139513282556196
2010-07-21,5.388,3.475,0.738,0.944,18.726,0.579,2.013,0.411,24.114,0.656,0.17,0.017,24.12,17.162,0.03155159613956942
2010-07-22,5.392,3.474,0.739,0.945,18.735,0.583,1.993,0.411,24.127,0.656,0.171,0.017,25.28,17.168,0.031713649851632046
2010-07-23,5.396,3.472,0.739,0.945,18.744,0.588,1.973,0.411,24.141,0.656,0.172,0.017,25.57,17.175,0.03187546330615271
2010-07-26,5.401,3.471,0.739,0.946,18.753,0.592,1.953,0.41,24.154,0.656,0.174,0.017,26.08,17.181,0.032216256248842806
2010-07-27,5.405,3.47,0.74,0.947,18.762,0.596,1.933,0.41,24.168,0.656,0.175,0.017,26.14,17.187,0.03237742830712303
2010-07-28,5.41,3.469,0.74,0.947,18.771,0.6,1.913,0.41,24.181,0.656,0.176,0.017,26.1,17.194,0.03253234750462107
2010-07-29,5.414,3.468,0.74,0.948,18.781,0.604,1.893,0.41,24.195,0.656,0.177,0.017,25.75,17.2,0.032693018101219065
2010-07-30,5.419,3.467,0.741,0.949,18.79,0.609,1.873,0.409,24.208,0.656,0.179,0.017,26.13,17.207,0.033031924709355974
2010-08-02,5.423,3.466,0.741,0.949,18.799,0.613,1.853,0.409,24.222,0.656,0.18,0.017,27.39,17.213,0.033191960169647795
2010-08-03,5.427,3.465,0.742,0.95,18.808,0.617,1.833,0.409,24.235,0.656,0.181,0.017,27.28,17.22,0.033351759719918925
2010-08-04,5.432,3.464,0.742,0.951,18.817,0.621,1.813,0.409,24.249,0.656,0.182,0.017,27.66,17.226,0.03350515463917526
2010-08-05,5.436,3.463,0.742,0.952,18.826,0.625,1.793,0.408,24.262,0.656,0.183,0.017,27.27,17.233,0.0336644591611479
2010-08-06,5.441,3.462,0.743,0.952,18.835,0.63,1.773,0.408,24.276,0.656,0.185,0.017,27.19,17.239,0.034001102738467195
2010-08-09,5.445,3.46,0.743,0.953,18.844,0.634,1.753,0.408,24.289,0.656,0.186,0.017,27.43,17.246,0.034159779614325064
2010-08-10,5.449,3.459,0.744,0.954,18.853,0.638,1.733,0.408,24.303,0.656,0.187,0.017,27.11,17.252,0.03431822352725271
2010-08-11,5.454,3.458,0.744,0.954,18.862,0.642,1.713,0.407,24.316,0.656,0.188,0.017,26.54,17.259,0.03447011367803447
2010-08-12,5.458,3.457,0.744,0.955,18.871,0.647,1.693,0.407,24.33,0.656,0.19,0.017,26.25,17.265,0.0348112861854159
2010-08-13,5.463,3.456,0.745,0.956,18.88,0.651,1.673,0.407,24.343,0.656,0.191,0.017,26.14,17.272,0.034962474830679116
2010-08-16,5.467,3.455,0.745,0.956,18.89,0.655,1.652,0.406,24.356,0.656,0.192,0.017,26.18,17.278,0.035119809767697095
2010-08-17,5.471,3.454,0.745,0.957,18.899,0.659,1.632,0.406,24.37,0.655,0.193,0.017,26.86,17.284,0.03527691464083348
2010-08-18,5.476,3.453,0.746,0.958,18.908,0.663,1.612,0.406,24.383,0.655,0.194,0.017,26.9,17.291,0.035427319211102995
2010-08-19,5.48,3.452,0.746,0.959,18.917,0.668,1.592,0.406,24.397,0.655,0.196,0.017,26.18,17.297,0.03576642335766423
2010-08-20,5.485,3.451,0.746,0.959,18.926,0.672,1.572,0.405,24.41,0.655,0.197,0.017,26.05,17.304,0.035916134913400184
2010-08-23,5.489,3.45,0.747,0.96,18.935,0.676,1.552,0.405,24.424,0.655,0.198,0.017,25.78,17.31,0.036072144288577156
2010-08-24,5.493,3.448,0.747,0.961,18.944,0.68,1.532,0.405,24.437,0.655,0.199,0.017,25.84,17.317,0.0362279264518478
2010-08-25,5.498,3.447,0.748,0.961,18.953,0.685,1.512,0.405,24.451,0.655,0.201,0.017,26.19,17.323,0.03655874863586759
2010-08-26,5.502,3.446,0.748,0.962,18.962,0.689,1.492,0.404,24.464,0.655,0.202,0.017,26.03,17.33,0.03671392221010542
2010-08-27,5.507,3.445,0.748,0.963,18.971,0.693,1.472,0.404,24.478,0.655,0.203,0.017,26.51,17.336,0.03686217541311059
2010-08-30,5.511,3.444,0.749,0.964,18.98,0.697,1.452,0.404,24.491,0.655,0.204,0.016,26.29,17.343,0.03701687534022863
2010-08-31,5.515,3.443,0.749,0.964,18.989,0.701,1.432,0.404,24.505,0.655,0.205,0.016,26.49,17.349,0.0371713508612874
2010-09-01,5.52,3.442,0.75,0.965,18.998,0.706,1.412,0.403,24.518,0.655,0.207,0.016,27.4,17.356,0.0375
2010-09-02,5.524,3.441,0.75,0.966,19.008,0.71,1.392,0.403,24.532,0.655,0.208,0.016,27.92,17.362,0.037653874004344674
2010-09-03,5.529,3.44,0.75,0.966,19.017,0.714,1.372,0.403,24.545,0.655,0.209,0.016,28.25,17.369,0.037800687285223365
2010-09-07,5.533,3.439,0.751,0.967,19.026,0.718,1.352,0.403,24.559,0.655,0.21,0.016,27.68,17.375,0.03795409362009759
2010-09-08,5.538,3.438,0.751,0.968,19.035,0.722,1.332,0.402,24.572,0.655,0.212,0.016,27.79,17.382,0.038280967858432643
2010-09-09,5.542,3.436,0.751,0.968,19.044,0.727,1.312,0.402,24.586,0.655,0.213,0.016,27.59,17.388,0.0384337784193432
2010-09-10,5.546,3.435,0.752,0.969,19.053,0.731,1.292,0.402,24.599,0.655,0.214,0.016,27.77,17.394,0.038586368553912724
2010-09-13,5.551,3.434,0.752,0.97,19.062,0.735,1.272,0.401,24.613,0.655,0.215,0.016,27.81,17.401,0.038731760043235454
2010-09-14,5.555,3.433,0.752,0.971,19.071,0.739,1.252,0.401,24.626,0.655,0.216,0.016,27.63,17.407,0.03888388838883888
2010-09-15,5.56,3.432,0.753,0.971,19.08,0.744,1.232,0.401,24.64,0.655,0.218,0.016,27.94,17.414,0.03920863309352518
2010-09-16,5.564,3.431,0.753,0.972,19.089,0.748,1.212,0.401,24.653,0.655,0.219,0.016,27.7,17.42,0.039360172537742634
2010-09-17,5.568,3.43,0.754,0.973,19.098,0.752,1.192,0.4,24.667,0.655,0.22,0.016,27.91,17.427,0.039511494252873564
2010-09-20,5.573,3.429,0.754,0.973,19.107,0.756,1.172,0.4,24.68,0.655,0.221,0.016,28.47,17.433,0.039655481787188224
2010-09-21,5.577,3.428,0.754,0.974,19.116,0.76,1.152,0.4,24.694,0.655,0.222,0.016,28.19,17.44,0.03980634749865519
2010-09-22,5.582,3.427,0.755,0.975,19.126,0.765,1.132,0.4,24.707,0.655,0.224,0.016,27.91,17.446,0.0401289860265138
2010-09-23,5.586,3.425,0.755,0.975,19.135,0.769,1.112,0.399,24.721,0.655,0.225,0.016,27.17,17.453,0.04027926960257787
2010-09-24,5.59,3.424,0.756,0.976,19.144,0.773,1.092,0.399,24.734,0.655,0.226,0.016,27.89,17.459,0.040429338103756714
2010-09-27,5.595,3.423,0.756,0.977,19.153,0.777,1.072,0.399,24.748,0.655,0.227,0.016,27.48,17.466,0.04057193923145666
2010-09-28,5.599,3.422,0.756,0.978,19.162,0.782,1.052,0.399,24.761,0.655,0.229,0.016,27.49,17.472,0.04090016074298982
2010-09-29,5.604,3.421,0.757,0.978,19.171,0.786,1.032,0.398,24.775,0.655,0.23,0.016,27.24,17.479,0.041042112776588154
2010-09-30,5.608,3.42,0.757,0.979,19.18,0.79,1.012,0.398,24.788,0.655,0.231,0.016,27.16,17.485,0.04119115549215407
2010-10-01,5.608,3.42,0.759,0.981,19.181,0.79,1.009,0.4,24.789,0.657,0.231,0.016,27.24,17.485,0.04119115549215407
2010-10-04,5.609,3.42,0.761,0.983,19.181,0.789,1.005,0.401,24.79,0.659,0.231,0.016,27.45,17.485,0.04118381173114637
2010-10-05,5.609,3.42,0.763,0.986,19.182,0.789,1.002,0.403,24.791,0.661,0.23,0.016,27.83,17.484,0.041005526831877345
