date,totalshareholderequity,debttoequityratio,grossprofit,revenue,totalliabilities,eps,cashonhand,NOI,assets,ebitda,netincome,cap_rate,v1,longtermdebt,cpi
2020-10-01,2.039,14.611,0.839,1.062,29.671,0.486,1.081,0.405,31.711,0.745,0.148,0.013,20.540,25.165,1.408
2020-10-02,2.062,14.522,0.840,1.063,29.697,0.492,1.080,0.406,31.760,0.746,0.150,0.013,21.060,25.189,1.410
2020-10-05,2.084,14.434,0.842,1.064,29.723,0.497,1.079,0.407,31.808,0.747,0.152,0.013,21.230,25.214,1.411
2020-10-06,2.107,14.345,0.843,1.065,29.749,0.503,1.078,0.408,31.857,0.748,0.154,0.013,21.610,25.239,1.413
2020-10-07,2.130,14.256,0.844,1.066,29.775,0.509,1.077,0.409,31.906,0.748,0.156,0.013,21.930,25.264,1.415
2020-10-08,2.152,14.167,0.845,1.068,29.802,0.515,1.075,0.409,31.955,0.749,0.158,0.013,21.630,25.288,1.417
2020-10-09,2.175,14.079,0.847,1.069,29.828,0.520,1.074,0.410,32.004,0.750,0.160,0.013,20.910,25.313,1.418
2020-10-12,2.198,13.990,0.848,1.070,29.854,0.526,1.073,0.411,32.053,0.751,0.162,0.013,21.000,25.338,1.420
2020-10-13,2.221,13.901,0.849,1.071,29.880,0.532,1.072,0.412,32.101,0.752,0.164,0.013,20.320,25.363,1.422
2020-10-14,2.244,13.812,0.850,1.072,29.906,0.538,1.071,0.413,32.150,0.753,0.166,0.013,20.290,25.387,1.424
2020-10-15,2.266,13.724,0.851,1.073,29.932,0.544,1.070,0.414,32.199,0.754,0.167,0.013,20.110,25.412,1.425
2020-10-16,2.289,13.635,0.853,1.074,29.958,0.549,1.069,0.415,32.248,0.754,0.169,0.013,20.010,25.437,1.427
2020-10-19,2.312,13.546,0.854,1.075,29.984,0.555,1.068,0.416,32.297,0.755,0.171,0.013,19.730,25.462,1.429
2020-10-20,2.334,13.458,0.855,1.076,30.010,0.561,1.067,0.417,32.346,0.756,0.173,0.013,19.900,25.486,1.431
2020-10-21,2.357,13.369,0.856,1.077,30.036,0.567,1.066,0.418,32.394,0.757,0.175,0.013,19.820,25.511,1.432
2020-10-22,2.380,13.280,0.857,1.078,30.062,0.572,1.064,0.419,32.443,0.758,0.177,0.013,20.480,25.536,1.434
2020-10-23,2.403,13.191,0.859,1.080,30.089,0.578,1.063,0.419,32.492,0.759,0.179,0.013,20.650,25.560,1.436
2020-10-26,2.426,13.102,0.860,1.081,30.115,0.584,1.062,0.420,32.541,0.760,0.181,0.013,19.970,25.585,1.438
2020-10-27,2.448,13.014,0.861,1.082,30.141,0.590,1.061,0.421,32.590,0.761,0.183,0.013,19.140,25.610,1.439
2020-10-28,2.471,12.925,0.862,1.083,30.167,0.596,1.060,0.422,32.639,0.762,0.185,0.013,18.760,25.635,1.441
2020-10-29,2.494,12.836,0.864,1.084,30.193,0.601,1.059,0.423,32.687,0.762,0.187,0.013,19.580,25.659,1.443
2020-10-30,2.516,12.747,0.865,1.085,30.219,0.607,1.058,0.424,32.736,0.763,0.189,0.013,19.390,25.684,1.445
2020-11-02,2.539,12.659,0.866,1.086,30.245,0.613,1.057,0.425,32.785,0.764,0.191,0.013,19.980,25.709,1.446
2020-11-03,2.562,12.570,0.867,1.087,30.271,0.619,1.056,0.426,32.834,0.765,0.193,0.013,20.060,25.734,1.448
2020-11-04,2.585,12.481,0.868,1.088,30.297,0.625,1.055,0.427,32.883,0.766,0.195,0.013,19.230,25.758,1.450
2020-11-05,2.608,12.392,0.870,1.089,30.323,0.630,1.054,0.428,32.932,0.767,0.197,0.013,19.600,25.783,1.451
2020-11-06,2.630,12.304,0.871,1.091,30.350,0.636,1.052,0.428,32.980,0.768,0.199,0.013,19.100,25.808,1.453
2020-11-09,2.653,12.215,0.872,1.092,30.376,0.642,1.051,0.429,33.029,0.768,0.201,0.013,24.420,25.833,1.455
2020-11-10,2.676,12.126,0.873,1.093,30.402,0.648,1.050,0.430,33.078,0.769,0.203,0.013,24.340,25.857,1.457
2020-11-11,2.698,12.038,0.875,1.094,30.428,0.653,1.049,0.431,33.127,0.770,0.205,0.013,22.660,25.882,1.458
2020-11-12,2.721,11.949,0.876,1.095,30.454,0.659,1.048,0.432,33.176,0.771,0.207,0.013,21.350,25.907,1.460
2020-11-13,2.744,11.860,0.877,1.096,30.480,0.665,1.047,0.433,33.224,0.772,0.209,0.013,23.060,25.932,1.462
2020-11-16,2.767,11.771,0.878,1.097,30.506,0.671,1.046,0.434,33.273,0.773,0.210,0.013,24.380,25.956,1.464
2020-11-17,2.790,11.682,0.879,1.098,30.532,0.677,1.045,0.435,33.322,0.774,0.212,0.013,24.380,25.981,1.465
2020-11-18,2.812,11.594,0.881,1.099,30.558,0.682,1.044,0.436,33.371,0.775,0.214,0.013,23.650,26.006,1.467
2020-11-19,2.835,11.505,0.882,1.100,30.584,0.688,1.043,0.437,33.420,0.776,0.216,0.013,24.890,26.030,1.469
2020-11-20,2.858,11.416,0.883,1.101,30.610,0.694,1.042,0.438,33.469,0.776,0.218,0.013,25.040,26.055,1.471
2020-11-23,2.880,11.327,0.884,1.103,30.637,0.700,1.040,0.438,33.517,0.777,0.220,0.013,26.370,26.080,1.472
2020-11-24,2.903,11.239,0.886,1.104,30.663,0.705,1.039,0.439,33.566,0.778,0.222,0.013,27.410,26.105,1.474
2020-11-25,2.926,11.150,0.887,1.105,30.689,0.711,1.038,0.440,33.615,0.779,0.224,0.013,26.920,26.129,1.476
2020-11-27,2.949,11.061,0.888,1.106,30.715,0.717,1.037,0.441,33.664,0.780,0.226,0.013,26.410,26.154,1.478
2020-11-30,2.972,10.972,0.889,1.107,30.741,0.723,1.036,0.442,33.713,0.781,0.228,0.013,25.490,26.179,1.479
2020-12-01,2.994,10.884,0.890,1.108,30.767,0.729,1.035,0.443,33.762,0.782,0.230,0.013,26.240,26.204,1.481
2020-12-02,3.017,10.795,0.892,1.109,30.793,0.734,1.034,0.444,33.810,0.782,0.232,0.013,26.940,26.228,1.484
2020-12-03,3.040,10.706,0.893,1.110,30.819,0.740,1.033,0.445,33.859,0.783,0.234,0.013,27.670,26.253,1.487
2020-12-04,3.062,10.618,0.894,1.111,30.845,0.746,1.032,0.446,33.908,0.784,0.236,0.013,28.990,26.278,1.489
2020-12-07,3.085,10.529,0.895,1.112,30.871,0.752,1.031,0.447,33.957,0.785,0.238,0.013,27.590,26.303,1.492
2020-12-08,3.108,10.440,0.897,1.114,30.898,0.758,1.030,0.448,34.006,0.786,0.240,0.013,27.820,26.327,1.495
2020-12-09,3.131,10.351,0.898,1.115,30.924,0.763,1.028,0.448,34.055,0.787,0.242,0.013,28.050,26.352,1.498
2020-12-10,3.154,10.262,0.899,1.116,30.950,0.769,1.027,0.449,34.103,0.788,0.244,0.013,27.920,26.377,1.501
2020-12-11,3.176,10.174,0.900,1.117,30.976,0.775,1.026,0.450,34.152,0.789,0.246,0.013,27.140,26.401,1.504
2020-12-14,3.199,10.085,0.901,1.118,31.002,0.781,1.025,0.451,34.201,0.790,0.248,0.013,26.960,26.426,1.506
2020-12-15,3.222,9.996,0.903,1.119,31.028,0.786,1.024,0.452,34.250,0.790,0.250,0.013,27.710,26.451,1.509
2020-12-16,3.244,9.907,0.904,1.120,31.054,0.792,1.023,0.453,34.299,0.791,0.251,0.013,27.260,26.476,1.512
2020-12-17,3.267,9.819,0.905,1.121,31.080,0.798,1.022,0.454,34.348,0.792,0.253,0.013,27.490,26.500,1.515
2020-12-18,3.290,9.730,0.906,1.122,31.106,0.804,1.021,0.455,34.396,0.793,0.255,0.013,26.380,26.525,1.518
2020-12-21,3.313,9.641,0.907,1.123,31.132,0.810,1.020,0.456,34.445,0.794,0.257,0.013,25.830,26.550,1.521
2020-12-22,3.336,9.552,0.909,1.124,31.158,0.815,1.019,0.457,34.494,0.795,0.259,0.013,25.850,26.575,1.523
2020-12-23,3.358,9.464,0.910,1.126,31.185,0.821,1.017,0.457,34.543,0.796,0.261,0.013,25.830,26.599,1.526
2020-12-24,3.381,9.375,0.911,1.127,31.211,0.827,1.016,0.458,34.592,0.796,0.263,0.013,26.050,26.624,1.529
2020-12-28,3.404,9.286,0.912,1.128,31.237,0.833,1.015,0.459,34.641,0.797,0.265,0.013,26.390,26.649,1.532
2020-12-29,3.426,9.198,0.914,1.129,31.263,0.838,1.014,0.460,34.689,0.798,0.267,0.013,25.710,26.674,1.535
2020-12-30,3.449,9.109,0.915,1.130,31.289,0.844,1.013,0.461,34.738,0.799,0.269,0.013,25.920,26.698,1.538
2020-12-31,3.472,9.020,0.916,1.131,31.315,0.850,1.012,0.462,34.787,0.800,0.271,0.013,26.330,26.723,1.540
2021-01-04,3.473,9.016,0.918,1.133,31.308,0.858,1.011,0.464,34.781,0.802,0.274,0.013,27.200,26.714,1.543
2021-01-05,3.473,9.012,0.919,1.135,31.301,0.867,1.010,0.467,34.775,0.804,0.277,0.013,27.320,26.704,1.546
2021-01-06,3.474,9.009,0.921,1.136,31.294,0.875,1.008,0.469,34.769,0.807,0.280,0.013,27.950,26.695,1.549
2021-01-07,3.475,9.005,0.923,1.138,31.288,0.883,1.007,0.471,34.762,0.809,0.282,0.014,27.970,26.686,1.552
2021-01-08,3.476,9.001,0.924,1.140,31.281,0.892,1.006,0.474,34.756,0.811,0.285,0.014,28.410,26.677,1.555
2021-01-11,3.476,8.997,0.926,1.142,31.274,0.900,1.005,0.476,34.750,0.813,0.288,0.014,27.310,26.667,1.557
2021-01-12,3.477,8.994,0.927,1.144,31.267,0.909,1.003,0.478,34.744,0.816,0.291,0.014,28.060,26.658,1.560
2021-01-13,3.478,8.990,0.929,1.145,31.260,0.917,1.002,0.481,34.738,0.818,0.294,0.014,29.200,26.649,1.563
2021-01-14,3.478,8.986,0.931,1.147,31.253,0.925,1.001,0.483,34.732,0.820,0.297,0.014,31.190,26.639,1.566
2021-01-15,3.479,8.982,0.932,1.149,31.246,0.934,1.000,0.485,34.726,0.822,0.300,0.014,30.550,26.630,1.569
2021-01-19,3.480,8.979,0.934,1.151,31.239,0.942,0.998,0.488,34.719,0.825,0.303,0.014,30.440,26.621,1.572
2021-01-20,3.481,8.975,0.936,1.152,31.233,0.950,0.997,0.490,34.713,0.827,0.305,0.014,31.300,26.612,1.574
2021-01-21,3.481,8.971,0.937,1.154,31.226,0.959,0.996,0.492,34.707,0.829,0.308,0.014,31.050,26.602,1.577
2021-01-22,3.482,8.967,0.939,1.156,31.219,0.967,0.995,0.495,34.701,0.831,0.311,0.014,31.370,26.593,1.580
2021-01-25,3.483,8.963,0.941,1.158,31.212,0.975,0.993,0.497,34.695,0.833,0.314,0.014,32.020,26.584,1.583
2021-01-26,3.484,8.960,0.942,1.160,31.205,0.984,0.992,0.500,34.689,0.836,0.317,0.014,32.540,26.575,1.586
2021-01-27,3.484,8.956,0.944,1.161,31.198,0.992,0.991,0.502,34.682,0.838,0.320,0.014,31.750,26.565,1.589
2021-01-28,3.485,8.952,0.946,1.163,31.191,1.000,0.990,0.504,34.676,0.840,0.323,0.015,32.030,26.556,1.591
2021-01-29,3.486,8.948,0.947,1.165,31.184,1.009,0.988,0.507,34.670,0.842,0.326,0.015,30.530,26.547,1.594
2021-02-01,3.486,8.945,0.949,1.167,31.178,1.017,0.987,0.509,34.664,0.845,0.328,0.015,30.530,26.537,1.597
2021-02-02,3.487,8.941,0.950,1.169,31.171,1.026,0.986,0.511,34.658,0.847,0.331,0.015,30.370,26.528,1.598
2021-02-03,3.488,8.937,0.952,1.170,31.164,1.034,0.985,0.514,34.652,0.849,0.334,0.015,30.680,26.519,1.600
2021-02-04,3.489,8.933,0.954,1.172,31.157,1.042,0.983,0.516,34.646,0.851,0.337,0.015,31.260,26.510,1.601
2021-02-05,3.489,8.930,0.955,1.174,31.150,1.051,0.982,0.518,34.639,0.854,0.340,0.015,31.780,26.500,1.603
2021-02-08,3.490,8.926,0.957,1.176,31.143,1.059,0.981,0.521,34.633,0.856,0.343,0.015,32.500,26.491,1.604
2021-02-09,3.491,8.922,0.959,1.177,31.136,1.067,0.980,0.523,34.627,0.858,0.346,0.015,33.690,26.482,1.606
2021-02-10,3.491,8.918,0.960,1.179,31.130,1.076,0.978,0.525,34.621,0.860,0.348,0.015,34.890,26.472,1.607
2021-02-11,3.492,8.914,0.962,1.181,31.123,1.084,0.977,0.528,34.615,0.862,0.351,0.015,35.900,26.463,1.609
2021-02-12,3.493,8.911,0.964,1.183,31.116,1.092,0.976,0.530,34.609,0.865,0.354,0.015,35.890,26.454,1.610
2021-02-16,3.494,8.907,0.965,1.185,31.109,1.101,0.975,0.532,34.603,0.867,0.357,0.015,36.130,26.445,1.612
2021-02-17,3.494,8.903,0.967,1.186,31.102,1.109,0.973,0.535,34.596,0.869,0.360,0.015,35.560,26.435,1.613
2021-02-18,3.495,8.899,0.968,1.188,31.095,1.118,0.972,0.537,34.590,0.871,0.363,0.016,34.990,26.426,1.615
2021-02-19,3.496,8.896,0.970,1.190,31.088,1.126,0.971,0.539,34.584,0.874,0.366,0.016,35.950,26.417,1.616
2021-02-22,3.497,8.892,0.972,1.192,31.081,1.134,0.970,0.542,34.578,0.876,0.369,0.016,37.050,26.408,1.618
2021-02-23,3.497,8.888,0.973,1.194,31.075,1.143,0.968,0.544,34.572,0.878,0.371,0.016,37.820,26.398,1.619
2021-02-24,3.498,8.884,0.975,1.195,31.068,1.151,0.967,0.546,34.566,0.880,0.374,0.016,39.090,26.389,1.621
2021-02-25,3.499,8.880,0.977,1.197,31.061,1.159,0.966,0.549,34.560,0.882,0.377,0.016,37.720,26.380,1.622
2021-02-26,3.499,8.877,0.978,1.199,31.054,1.168,0.965,0.551,34.553,0.885,0.380,0.016,37.100,26.370,1.624
2021-03-01,3.500,8.873,0.980,1.201,31.047,1.176,0.963,0.553,34.547,0.887,0.383,0.016,37.420,26.361,1.625
2021-03-02,3.501,8.869,0.982,1.202,31.040,1.184,0.962,0.556,34.541,0.889,0.386,0.016,36.690,26.352,1.625
2021-03-03,3.502,8.865,0.983,1.204,31.033,1.193,0.961,0.558,34.535,0.891,0.389,0.016,37.450,26.343,1.625
2021-03-04,3.502,8.862,0.985,1.206,31.027,1.201,0.960,0.560,34.529,0.894,0.391,0.016,36.170,26.333,1.624
2021-03-05,3.503,8.858,0.986,1.208,31.020,1.210,0.958,0.563,34.523,0.896,0.394,0.016,36.520,26.324,1.624
2021-03-08,3.504,8.854,0.988,1.210,31.013,1.218,0.957,0.565,34.517,0.898,0.397,0.016,36.700,26.315,1.624
2021-03-09,3.504,8.850,0.990,1.211,31.006,1.226,0.956,0.567,34.510,0.900,0.400,0.016,36.470,26.305,1.624
2021-03-10,3.505,8.847,0.991,1.213,30.999,1.235,0.955,0.570,34.504,0.903,0.403,0.017,37.550,26.296,1.623
2021-03-11,3.506,8.843,0.993,1.215,30.992,1.243,0.953,0.572,34.498,0.905,0.406,0.017,38.060,26.287,1.623
2021-03-12,3.507,8.839,0.995,1.217,30.985,1.251,0.952,0.575,34.492,0.907,0.409,0.017,38.720,26.278,1.623
2021-03-15,3.507,8.835,0.996,1.219,30.978,1.260,0.951,0.577,34.486,0.909,0.412,0.017,39.750,26.268,1.623
2021-03-16,3.508,8.831,0.998,1.220,30.972,1.268,0.950,0.579,34.480,0.911,0.414,0.017,38.500,26.259,1.623
2021-03-17,3.509,8.828,1.000,1.222,30.965,1.276,0.948,0.582,34.473,0.914,0.417,0.017,38.840,26.250,1.622
2021-03-18,3.510,8.824,1.001,1.224,30.958,1.285,0.947,0.584,34.467,0.916,0.420,0.017,38.380,26.241,1.622
2021-03-19,3.510,8.820,1.003,1.226,30.951,1.293,0.946,0.586,34.461,0.918,0.423,0.017,38.330,26.231,1.622
2021-03-22,3.511,8.816,1.005,1.227,30.944,1.301,0.945,0.589,34.455,0.920,0.426,0.017,37.860,26.222,1.622
2021-03-23,3.512,8.813,1.006,1.229,30.937,1.310,0.943,0.591,34.449,0.923,0.429,0.017,36.270,26.213,1.622
2021-03-24,3.512,8.809,1.008,1.231,30.930,1.318,0.942,0.593,34.443,0.925,0.432,0.017,35.940,26.203,1.621
2021-03-25,3.513,8.805,1.009,1.233,30.923,1.327,0.941,0.596,34.437,0.927,0.435,0.017,37.330,26.194,1.621
2021-03-26,3.514,8.801,1.011,1.235,30.917,1.335,0.940,0.598,34.430,0.929,0.437,0.017,37.670,26.185,1.621
2021-03-29,3.515,8.798,1.013,1.236,30.910,1.343,0.938,0.600,34.424,0.932,0.440,0.017,37.390,26.176,1.621
2021-03-30,3.515,8.794,1.014,1.238,30.903,1.352,0.937,0.603,34.418,0.934,0.443,0.018,37.910,26.166,1.620
2021-03-31,3.516,8.790,1.016,1.240,30.896,1.360,0.936,0.605,34.412,0.936,0.446,0.018,37.380,26.157,1.620
2021-04-01,3.519,8.784,1.016,1.240,30.900,1.368,0.942,0.605,34.419,0.936,0.449,0.018,37.850,26.158,1.620
2021-04-05,3.522,8.777,1.016,1.240,30.903,1.377,0.947,0.605,34.425,0.936,0.451,0.018,37.800,26.159,1.621
2021-04-06,3.525,8.771,1.016,1.241,30.907,1.385,0.953,0.605,34.432,0.936,0.454,0.018,38.280,26.161,1.621
2021-04-07,3.528,8.765,1.017,1.241,30.910,1.393,0.959,0.605,34.438,0.936,0.457,0.018,38.020,26.162,1.622
2021-04-08,3.531,8.758,1.017,1.241,30.914,1.401,0.964,0.605,34.445,0.936,0.460,0.018,37.570,26.163,1.622
2021-04-09,3.534,8.752,1.017,1.241,30.917,1.410,0.970,0.605,34.452,0.936,0.462,0.018,38.090,26.164,1.623
2021-04-12,3.537,8.746,1.017,1.242,30.921,1.418,0.975,0.605,34.458,0.936,0.465,0.018,37.700,26.165,1.623
2021-04-13,3.540,8.739,1.017,1.242,30.924,1.426,0.981,0.605,34.465,0.936,0.468,0.018,37.260,26.167,1.624
2021-04-14,3.543,8.733,1.017,1.242,30.928,1.434,0.987,0.605,34.471,0.936,0.470,0.018,37.380,26.168,1.624
2021-04-15,3.546,8.727,1.017,1.242,30.932,1.443,0.992,0.605,34.478,0.936,0.473,0.018,37.650,26.169,1.625
2021-04-16,3.549,8.720,1.017,1.242,30.935,1.451,0.998,0.605,34.485,0.936,0.476,0.018,38.480,26.170,1.625
2021-04-19,3.552,8.714,1.018,1.243,30.939,1.459,1.004,0.605,34.491,0.936,0.479,0.018,38.300,26.171,1.626
2021-04-20,3.555,8.707,1.018,1.243,30.942,1.467,1.009,0.605,34.498,0.936,0.481,0.018,37.550,26.172,1.626
2021-04-21,3.558,8.701,1.018,1.243,30.946,1.476,1.015,0.605,34.504,0.936,0.484,0.018,38.650,26.174,1.627
2021-04-22,3.561,8.695,1.018,1.243,30.949,1.484,1.021,0.605,34.511,0.936,0.487,0.018,38.000,26.175,1.628
2021-04-23,3.565,8.688,1.018,1.244,30.953,1.492,1.026,0.605,34.518,0.937,0.489,0.018,38.420,26.176,1.628
2021-04-26,3.568,8.682,1.018,1.244,30.956,1.500,1.032,0.605,34.524,0.937,0.492,0.018,39.490,26.177,1.629
2021-04-27,3.571,8.676,1.018,1.244,30.960,1.509,1.037,0.605,34.531,0.937,0.495,0.018,40.210,26.178,1.629
2021-04-28,3.574,8.669,1.018,1.244,30.964,1.517,1.043,0.605,34.537,0.937,0.498,0.018,40.450,26.180,1.630
2021-04-29,3.577,8.663,1.019,1.244,30.967,1.525,1.049,0.605,34.544,0.937,0.500,0.018,40.530,26.181,1.630
2021-04-30,3.580,8.657,1.019,1.245,30.971,1.533,1.054,0.605,34.551,0.937,0.503,0.018,40.000,26.182,1.631
2021-05-03,3.583,8.650,1.019,1.245,30.974,1.542,1.060,0.605,34.557,0.937,0.506,0.018,40.480,26.183,1.631
2021-05-04,3.586,8.644,1.019,1.245,30.978,1.550,1.066,0.605,34.564,0.937,0.508,0.018,39.880,26.184,1.632
2021-05-05,3.589,8.638,1.019,1.245,30.981,1.558,1.071,0.605,34.570,0.937,0.511,0.018,39.730,26.186,1.632
2021-05-06,3.592,8.631,1.019,1.246,30.985,1.566,1.077,0.605,34.577,0.937,0.514,0.017,40.390,26.187,1.633
2021-05-07,3.595,8.625,1.019,1.246,30.988,1.575,1.083,0.605,34.584,0.937,0.517,0.017,41.050,26.188,1.633
2021-05-10,3.598,8.619,1.019,1.246,30.992,1.583,1.088,0.605,34.590,0.937,0.519,0.017,41.650,26.189,1.634
2021-05-11,3.601,8.612,1.020,1.246,30.996,1.591,1.094,0.605,34.597,0.937,0.522,0.017,40.300,26.190,1.634
2021-05-12,3.604,8.606,1.020,1.246,30.999,1.599,1.099,0.605,34.603,0.937,0.525,0.017,38.650,26.192,1.635
2021-05-13,3.607,8.600,1.020,1.247,31.003,1.608,1.105,0.605,34.610,0.937,0.527,0.017,38.770,26.193,1.636
2021-05-14,3.610,8.593,1.020,1.247,31.006,1.616,1.111,0.605,34.617,0.937,0.530,0.017,40.150,26.194,1.636
2021-05-17,3.613,8.587,1.020,1.247,31.010,1.624,1.116,0.605,34.623,0.937,0.533,0.017,40.170,26.195,1.637
2021-05-18,3.616,8.580,1.020,1.247,31.013,1.632,1.122,0.605,34.630,0.937,0.536,0.017,40.280,26.196,1.637
2021-05-19,3.619,8.574,1.020,1.248,31.017,1.641,1.128,0.605,34.637,0.937,0.538,0.017,40.180,26.197,1.638
2021-05-20,3.622,8.568,1.020,1.248,31.020,1.649,1.133,0.605,34.643,0.937,0.541,0.017,40.280,26.199,1.638
2021-05-21,3.625,8.561,1.021,1.248,31.024,1.657,1.139,0.605,34.650,0.937,0.544,0.017,40.210,26.200,1.639
2021-05-24,3.628,8.555,1.021,1.248,31.028,1.665,1.144,0.605,34.656,0.937,0.546,0.017,40.960,26.201,1.639
2021-05-25,3.631,8.549,1.021,1.248,31.031,1.674,1.150,0.605,34.663,0.937,0.549,0.017,40.880,26.202,1.640
2021-05-26,3.634,8.542,1.021,1.249,31.035,1.682,1.156,0.605,34.670,0.937,0.552,0.017,41.630,26.203,1.640
2021-05-27,3.637,8.536,1.021,1.249,31.038,1.690,1.161,0.605,34.676,0.937,0.555,0.017,42.160,26.205,1.641
2021-05-28,3.640,8.530,1.021,1.249,31.042,1.698,1.167,0.605,34.683,0.937,0.557,0.017,42.220,26.206,1.641
2021-06-01,3.643,8.523,1.021,1.249,31.045,1.707,1.173,0.605,34.689,0.937,0.560,0.017,44.090,26.207,1.642
2021-06-02,3.646,8.517,1.021,1.250,31.049,1.715,1.178,0.605,34.696,0.937,0.563,0.017,44.420,26.208,1.642
2021-06-03,3.649,8.511,1.022,1.250,31.052,1.723,1.184,0.605,34.703,0.937,0.565,0.017,44.050,26.209,1.642
2021-06-04,3.652,8.504,1.022,1.250,31.056,1.731,1.190,0.605,34.709,0.937,0.568,0.017,43.460,26.211,1.642
2021-06-07,3.655,8.498,1.022,1.250,31.060,1.740,1.195,0.605,34.716,0.937,0.571,0.017,44.030,26.212,1.642
2021-06-08,3.658,8.492,1.022,1.250,31.063,1.748,1.201,0.605,34.722,0.937,0.574,0.017,44.590,26.213,1.642
2021-06-09,3.662,8.485,1.022,1.251,31.067,1.756,1.206,0.605,34.729,0.938,0.576,0.017,44.550,26.214,1.642
2021-06-10,3.665,8.479,1.022,1.251,31.070,1.764,1.212,0.605,34.736,0.938,0.579,0.017,44.210,26.215,1.642
2021-06-11,3.668,8.473,1.022,1.251,31.074,1.773,1.218,0.605,34.742,0.938,0.582,0.017,44.110,26.217,1.642
2021-06-14,3.671,8.466,1.022,1.251,31.077,1.781,1.223,0.605,34.749,0.938,0.584,0.017,43.800,26.218,1.642
2021-06-15,3.674,8.460,1.023,1.252,31.081,1.789,1.229,0.605,34.755,0.938,0.587,0.017,43.140,26.219,1.642
2021-06-16,3.677,8.453,1.023,1.252,31.084,1.797,1.235,0.605,34.762,0.938,0.590,0.017,42.960,26.220,1.642
2021-06-17,3.680,8.447,1.023,1.252,31.088,1.806,1.240,0.605,34.769,0.938,0.593,0.017,42.280,26.221,1.642
2021-06-18,3.683,8.441,1.023,1.252,31.092,1.814,1.246,0.605,34.775,0.938,0.595,0.017,41.180,26.222,1.642
2021-06-21,3.686,8.434,1.023,1.252,31.095,1.822,1.252,0.605,34.782,0.938,0.598,0.017,43.210,26.224,1.642
2021-06-22,3.689,8.428,1.023,1.253,31.099,1.830,1.257,0.605,34.788,0.938,0.601,0.017,42.800,26.225,1.642
2021-06-23,3.692,8.422,1.023,1.253,31.102,1.839,1.263,0.605,34.795,0.938,0.603,0.017,43.440,26.226,1.642
2021-06-24,3.695,8.415,1.023,1.253,31.106,1.847,1.268,0.605,34.802,0.938,0.606,0.017,42.920,26.227,1.642
2021-06-25,3.698,8.409,1.024,1.253,31.109,1.855,1.274,0.605,34.808,0.938,0.609,0.017,43.070,26.228,1.642
2021-06-28,3.701,8.403,1.024,1.254,31.113,1.863,1.280,0.605,34.815,0.938,0.612,0.017,42.780,26.230,1.642
2021-06-29,3.704,8.396,1.024,1.254,31.116,1.872,1.285,0.605,34.821,0.938,0.614,0.017,43.040,26.231,1.642
2021-06-30,3.707,8.390,1.024,1.254,31.120,1.880,1.291,0.605,34.828,0.938,0.617,0.017,42.870,26.232,1.642
2021-07-01,3.710,8.380,1.024,1.255,31.104,1.883,1.278,0.605,34.814,0.938,0.618,0.017,43.230,26.222,1.642
2021-07-02,3.712,8.370,1.025,1.255,31.087,1.886,1.264,0.605,34.800,0.938,0.619,0.017,42.600,26.212,1.646
2021-07-06,3.715,8.360,1.025,1.256,31.071,1.889,1.251,0.605,34.787,0.938,0.620,0.017,41.940,26.202,1.651
2021-07-07,3.718,8.351,1.026,1.257,31.054,1.892,1.238,0.605,34.773,0.938,0.621,0.017,41.340,26.191,1.655
2021-07-08,3.720,8.341,1.026,1.257,31.038,1.895,1.224,0.606,34.759,0.938,0.622,0.017,41.110,26.181,1.660
2021-07-09,3.723,8.331,1.026,1.258,31.022,1.898,1.211,0.606,34.745,0.938,0.623,0.017,42.620,26.171,1.664
2021-07-12,3.725,8.321,1.027,1.259,31.005,1.901,1.198,0.606,34.732,0.937,0.624,0.017,42.810,26.161,1.669
2021-07-13,3.728,8.311,1.027,1.259,30.989,1.904,1.184,0.606,34.718,0.937,0.625,0.017,41.610,26.151,1.673
2021-07-14,3.731,8.301,1.028,1.260,30.972,1.907,1.171,0.606,34.704,0.937,0.626,0.017,41.880,26.141,1.678
2021-07-15,3.733,8.292,1.028,1.261,30.956,1.910,1.158,0.606,34.690,0.937,0.627,0.017,41.580,26.131,1.682
2021-07-16,3.736,8.282,1.028,1.261,30.940,1.913,1.144,0.606,34.676,0.937,0.628,0.017,40.910,26.121,1.687
2021-07-19,3.738,8.272,1.029,1.262,30.923,1.916,1.131,0.606,34.663,0.937,0.629,0.017,38.510,26.110,1.691
2021-07-20,3.741,8.262,1.029,1.263,30.907,1.919,1.118,0.606,34.649,0.937,0.630,0.018,41.280,26.100,1.696
2021-07-21,3.744,8.252,1.029,1.263,30.891,1.922,1.104,0.607,34.635,0.937,0.631,0.018,42.040,26.090,1.700
2021-07-22,3.746,8.242,1.030,1.264,30.874,1.925,1.091,0.607,34.621,0.937,0.632,0.018,41.110,26.080,1.705
2021-07-23,3.749,8.232,1.030,1.265,30.858,1.927,1.078,0.607,34.608,0.937,0.633,0.018,40.800,26.070,1.709
2021-07-26,3.752,8.223,1.031,1.265,30.841,1.930,1.064,0.607,34.594,0.937,0.634,0.018,41.740,26.060,1.714
2021-07-27,3.754,8.213,1.031,1.266,30.825,1.933,1.051,0.607,34.580,0.937,0.635,0.018,41.360,26.050,1.718
2021-07-28,3.757,8.203,1.031,1.267,30.809,1.936,1.038,0.607,34.566,0.937,0.636,0.018,41.150,26.040,1.723
